PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
58048,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,622177758048,Efectividad de una intervencion ecosistemica para fortalecer la inteligencia emocional y las estrategias de afrontamiento en los contextos escolares en el marco de la RIAS para la promocion y mantenimiento de la salud en la infancia en Sogamoso (Boyaca),2017-05-26,2017-10-10,FUNDACION SANTA FE DE BOGOTA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11398,SALUD MENTAL Y CONSTRUCCION DE PAZ,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,15759,SOGAMOSO,15,BOYACA,P,Proyecto,394186912,305288508,672917608
57232,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,120377757232,Consumo de alcohol en pacientes que asisten al servicio de urgencias del Hospital Universitario San Ignacio y costos asociados a trauma segun resultado de alcoholimetria.,2017-05-08,2018-10-10,PONTIFICIA UNIVERSIDAD JAVERIANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11394,DISCAPACIDAD HABILITACION REHABILITACION Y MUERTE POR CAUSAS EXTERNAS,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,183883735,172831987,356715722
58402,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758402,Desarrollo de una Interfaz Cerebro Computador con senales electroencefalograficas (EEG) que utilice el pensamiento del lenguaje para el control de una protesis de miembro superior con aplicacion a personas discapacitadas con amputaciones debidas al conflicto armado colombiano.,2017-06-02,2017-10-10,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11394,DISCAPACIDAD HABILITACION REHABILITACION Y MUERTE POR CAUSAS EXTERNAS,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,398198529,512500552,910699081
57912,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210477757912,Vibrio spp en reservorios de agua en Colombia como agentes potenciales de colera y vibriosis,2017-05-24,2017-10-10,INSTITUTO NACIONAL DE SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,383096859,749355673,1132452532
57906,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,122377757906,IMPACTO SOBRE LA CAPACIDAD COGNITIVA GLOBAL DE ESCOLARES POR LA EXPOSICION PRENATAL Y POSNATAL A PLAGUICIDAS EN LA LOCALIDAD DE SUMAPAZ,2017-05-24,2018-03-12,UNIVERSIDAD EAN,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,344376272,247004864,591381136
58300,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,639677758300,Transmicrobioma Mapeo y dinamica del microbioma en ambientes urbanos,2017-05-31,2017-10-10,CORPORACION CORPOGEN,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,299778728,141756598,441535326
58410,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210477758410,INFLUENCIA DE LAS VARIABLES METEOROLOGICAS (TEMPERATURA HUMEDAD Y PRECIPITACION) EN LA CASUISTICA DE EVENTOS DE INTERES EN SALUD PUBLICA EN LAS REGIONES ANDINA Y CARIBE COLOMBIA 2018,2017-06-02,2018-03-12,INSTITUTO NACIONAL DE SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11395,SALUD AMBIENTAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,381806683,363267765,745074448
58182,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,277877758182,InnCarddio Innovacion en el tratamiento de Cardiopatias congenitas Ductus-Dependientes Inspirado en Observaciones clinicas y hemodinamicas,2017-05-30,2017-10-10,FUNDACION CARDIOINFANTIL-INSTITUTO DE CARDIOLOGIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,580986094,487734050,1068720144
58201,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,122277758201,Genomica funcional para la identificacion de biomarcadores geneticos aplicables al diagnostico temprano de la preeclampsia,2017-05-30,2017-10-10,COLEGIO MAYOR NUESTRA SENORA DEL ROSARIO,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11396,SALUD MATERNA Y PERINATAL,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399687586,424805799,824493385
57115,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,335977757115,NIVELES DE BIOMARCADORES INFLAMATORIOS  Y GRAVEDAD DEL  SINDROME DE APNEA-HIPOPNEA OBSTRUCTIVA DEL SUENO EN NINOS RESIDENTES EN UNA CIUDAD SITUADA A GRAN ALTURA,2017-05-04,2018-03-12,FUNDACION NEUMOLOGICA COLOMBIANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,361693432,157880511,519573943
57134,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177757134,Estudio de la actividad antidiabetica de un extracto nanovehiculizado de hojas de Passiflora ligularis (granadilla),2017-05-04,2017-10-10,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399640000,441177611,838417611
58499,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,122077758499,Desarrollo de una plataforma robotica adaptable para rehabilitacion y asistencia de la marcha,2017-06-05,2017-10-10,ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,393494957,1547242736,1940737693
57611,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,622177757611,Perfil mutacional asociado a recurrencia de la enfermedad y sobrevida en pacientes sometidos a tiroidectomia por cancer papilar de tiroides en la fundacion Santa fe de Bogota,2017-05-16,2018-03-12,FUNDACION SANTA FE DE BOGOTA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,311321702,303627217,614948919
58389,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,277877758389,Evaluacion del impacto de la intervencion de un robot social en las respuestas cardiovasculares de los pacientes del programa de Rehabilitacion Cardiaca de la Fundacion Cardioinfantil-Instituto de Cardiologia,2017-06-02,2017-10-10,FUNDACION CARDIOINFANTIL-INSTITUTO DE CARDIOLOGIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,383724769,489118430,872843199
57900,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,122277757900,Efectos de la intensidad del ejercicio fisico sobre el metabolismo hepatico y la salud cardiovascular en adolescentes con sobrepeso/obesidad del Distrito Bogota Estudio factorial controlado,2017-05-24,2018-03-12,COLEGIO MAYOR NUESTRA SENORA DEL ROSARIO,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399971928,524452168,924424096
58257,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758257,Evaluacion in vitro de un peptido quimerico inhibidor especifico de la proteina quinasa C (PKC) en celulas de pacientes pediatricos con leucemia linfoide aguda de precursores B.,2017-05-31,2018-03-12,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,342907456,231899320,564819180
58303,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758303,Deprescripcion de medicamentos como estrategia de gestion terapeutica en adultos mayores con diabetes mellitus tipo 2 2017-2018,2017-05-31,2017-10-10,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,165315000,152336744,317651744
58472,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210177758472,Estimacion de la densidad mamografica de mujeres en Colombia,2017-06-05,2017-10-10,INSTITUTO NACIONAL DE CANCEROLOGIA ESE,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11664,CONDICIONES CRONICAS NO TRANSMISIBLES.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,329063265,198520695,527583960
57170,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,622177757170,Eliminacion de malaria un reto para Colombia,2017-05-05,2018-03-12,FUNDACION SANTA FE DE BOGOTA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,52835,SAN ANDRES DE TUMACO,52,NARINO,P,Proyecto,399428868,219883656,619312524
57844,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,124377757844,Modelacion de la dinamica poblacional de Lutzomyia longiflocosa (Diptera Psychodidae) en Campoalegre Huila y su proyeccion en diferentes escenarios de cambio climatico.,2017-05-23,2017-10-10,UNIVERSIDAD DE LA SALLE,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,299928768,474895947,774824715
58147,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,212477758147,Determinacion del microbioma intestinal en pacientes con diarrea asociada a la infeccion por Clostridium difficile adquirida en Unidad de Cuidados Intensivos y comunidad,2017-05-29,2018-03-12,FUNDACION INSTITUTO DE INMUNOLOGIA DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,287304245,124626320,411930565
58007,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,130877758007,Determinacion del impacto del efecto post-endemico de los clones de Klebsiella pneumoniae resistentes a carbapenemicos en la presentacion clinica de una institucion de salud de tercer nivel en Bogota,2017-05-25,2018-03-12,UNIVERSIDAD EL BOSQUE,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,299357913,291672823,591030736
57850,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,126377757850,Desarrollo de una nueva formulacion del Glucantime para el tratamiento de la leishmaniasis y evaluacion de su actividad antileishmania in vitro.,2017-05-23,2018-03-12,UNIVERSIDAD MANUELA BELTRAN,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,299191707,651398927,950590634
58178,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210477758178,Infeccion y efectos a la salud derivados de la aplicacion  de biopolimeros en la ciudad de Cali.,2017-05-30,2018-03-12,INSTITUTO NACIONAL DE SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399892876,737712762,1137605638
57671,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210477757671,EXPEDICION VIROLOGICA EN ECOSISTEMAS REPRESENTATIVOS DE COLOMBIA SELVA HUMEDA TROPICAL DE LA SIERRA NEVADA DE SANTA MARTA.,2017-05-17,2017-10-10,INSTITUTO NACIONAL DE SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,396756000,645735045,1042491045
58192,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758192,COMPUESTOS TIPO ALCALOIDES QUINOLINICOS O TRITERPENOIDES SINTETICOS CON POTENCIAL ANTI-PARASITARIO UNA APROXIMACION AL MECANISMO DE ACCION,2017-05-30,2018-03-12,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,386272060,559822935,946094995
58280,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,210477758280,Estudio de factores asociados con la virulencia de aislamientos clinicos de la levadura emergente multiresistente Candida auris recuperados en Colombia en busqueda de predictores de la evolucion clinica y marcadores de resistencia,2017-05-31,2017-10-10,INSTITUTO NACIONAL DE SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,297901477,534491341,832392818
58491,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758491,Determinacion de la asociacion entre la presencia de Leishmaniavirus 1 (LRV -1) y  el desarrollo de leishmaniasis mucosa  en Colombia,2017-06-05,2018-03-12,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,368537721,237310804,605848525
58234,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758234,DISENO DE FORMULACIONES ORALES DE ANFOTERICINA B ENCAPSULADA EN NANOPARTICULAS POLIMERICAS BIODEGRADABLES Y SU EFICACIA FRENTE A LEVADURAS MULTI-DROGO RESISTENTES UNA APROXIMACION A PARTIR DE LAS INTERACCIONES FARMACO – POLIMERO,2017-05-30,2017-10-10,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11665,CONDICIONES TRANSMISIBLES E INFECCIOSAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,400000000,427125428,827125428
57021,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,120377757021,MECANISMOS EPIGENETICOS INVOLUCRADOS EN EL EFECTO DE LA TIBOLONA EN ASTROCITOS HUMANOS TRATADOS CON ACIDO PALMITICO,2017-04-27,2017-10-10,PONTIFICIA UNIVERSIDAD JAVERIANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11666,ENFERMEDADES HUERFANAS AUTOINMUNES Y NEURODEGENERATIVAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,278266376,257043336,534109712
57091,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,123377757091,Validacion de peptido biomarcador bajo condiciones de neuroinflamacion y bioconjugacion a nanoparticula con potencial biodiagnostico para evaluacion de alteraciones de la barrera hematoencefalica,2017-05-03,2018-03-12,UNIVERSIDAD ANTONIO NARINO,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11666,ENFERMEDADES HUERFANAS AUTOINMUNES Y NEURODEGENERATIVAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,299109940,647559911,946669851
57442,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,130877757442,Cambios en la mucosa colonica y oral y su asociacion con manifestaciones clinicas y con los niveles de  SIgA Un estudio transversal en pacientes con espondiloartritis con sintomas y/o anticuerpos asociados a trastornos gastrointestinales,2017-05-12,2018-03-12,UNIVERSIDAD EL BOSQUE,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11666,ENFERMEDADES HUERFANAS AUTOINMUNES Y NEURODEGENERATIVAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399587985,322255794,721843779
57268,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,120377757268,Analisis metabolomico de los efectos neuroprotectores de la tibolona en un modelo astrocitico humano de lipotoxicidad con acido palmitico,2017-05-09,2017-10-10,PONTIFICIA UNIVERSIDAD JAVERIANA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11666,ENFERMEDADES HUERFANAS AUTOINMUNES Y NEURODEGENERATIVAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,293339344,143924075,437263419
58004,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,110177758004,BUSQUEDA RACIONAL DE ALCALOIDES ISOQUINOLINICOS DEL GENERO Zanthoxylum (RUTACEAE) COMO POSIBLES AGENTES NEUROPROTECTORES PARA EL TRATAMIENTO DE LA ENFERMEDAD DE ALZHEIMER,2017-05-25,2017-10-10,UNIVERSIDAD NACIONAL DE COLOMBIA,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11666,ENFERMEDADES HUERFANAS AUTOINMUNES Y NEURODEGENERATIVAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,395875510,594120186,989995696
58114,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,681577758114,Caracterizacion de la funcion inmuno-reguladora de las celulas estromales mesenquimales de cordon umbilical como potenciales herramientas terapeuticas en inflamacion y alogenicidad.,2017-05-27,2018-03-12,INSTITUTO DISTRITAL DE CIENCIA BIOTECNOLOGIA E INNOVACION EN SALUD,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11666,ENFERMEDADES HUERFANAS AUTOINMUNES Y NEURODEGENERATIVAS.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,399401040,302629219,702030259
57175,11340,2017,777-2017 CONVOCATORIA PARA PROYECTOS DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD 2017,500777757175,ESTRATEGIA DE ATENCION PRIMARIA EN SALUD CON ENFOQUE INTERCULTURAL E INVESTIGACION ACCION PARTICIPATIVA. APLICACION EN PREVENCION CANCER DE CUELLO UTERINO EN 5 ETNIAS INDIGENAS DEL RESGUARDO DE PAUJIL DEPARTAMENTO DE GUAINIA - COLOMBIA,2017-05-06,2017-10-10,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD - FUCS,RC,RECUPERACION CONTINGENTE,154,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SALUD,11667,SISTEMAS Y SERVICIOS DE ATENCION EN SALUD.,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,94001,INIRIDA,94,GUAINIA,P,Proyecto,397541309,243149169,640690478
